time_step,time,_P_el_base,_P_el_neg,_P_el_pos,r_pel,_E_stored_base,_E_stored_neg,_E_stored_pos,FlexibilityOffer,negative_power_flex_full,positive_power_flex_full,negative_power_flex_offer,positive_power_flex_offer,negative_power_flex_offer_min,positive_power_flex_offer_min,negative_power_flex_offer_max,positive_power_flex_offer_max,negative_power_flex_offer_avg,positive_power_flex_offer_avg,negative_power_flex_within_boundary,positive_power_flex_within_boundary,negative_energy_flex,positive_energy_flex,negative_costs,positive_costs,negative_corrected_costs,positive_corrected_costs,negative_costs_rel,positive_costs_rel,negative_corrected_costs_rel,positive_corrected_costs_rel,prep_time,market_time,flex_event_duration,time_step,prediction_horizon
0.0,9000.0,59.199983853848416,7.537176987749645e-07,71.76059558078667,1.0,,,,,-59.199983100130716,-12.560611726938255,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,9900.0,59.19998593471986,15.179987671261577,28.233288848476306,1.0,,,,,-44.019998263458284,30.966697086243556,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,10800.0,59.199985385242314,41.78602716817404,41.78602716321179,1.0,,,,,-17.413958217068277,17.413958222030523,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,11700.0,59.199985530336484,40.3343542944407,40.3343542957524,1.0,,,,,-18.865631235895783,18.865631234584086,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,12600.0,59.19998549202299,39.3845401977223,39.384540197377824,1.0,,,,,-19.815445294300687,19.815445294645166,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,13500.0,59.19998550214124,38.408389573731306,38.40838957382134,1.0,,,,,-20.791595928409933,20.7915959283199,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,14400.0,59.19998549946932,37.550632589665256,37.550632589641566,1.0,,,,,-21.649352909804065,21.649352909827755,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,15300.0,59.199985500175146,36.777828387448764,36.777828387454,1.0,,,,,-22.42215711272638,22.422157112721145,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,16200.0,59.199985499987775,36.10308659319615,36.103086593195414,1.0,,,,,-23.096898906791623,23.09689890679236,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,17100.0,59.19998550003822,35.52670865544033,35.526708655439656,1.0,,,,,-23.673276844597886,23.67327684459856,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,18000.0,59.19998550002428,35.051846078042445,35.05184607804191,1.0,,,,,-24.14813942198184,24.14813942198237,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,18900.0,59.199985500027374,34.680351844946244,34.68035184494667,1.0,,,,,-24.51963365508113,24.519633655080703,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,19800.0,59.19998550002674,34.41386440155719,34.41386440155583,1.0,,,,,-24.78612109846955,24.786121098470915,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,20700.0,59.19998550002809,34.253512305462024,34.25351230546005,1.0,,,,,-24.946473194566067,24.946473194568043,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,21600.0,59.199985500026905,34.199985531523545,34.19998553152338,1.0,,,,,-24.99999996850336,24.999999968503523,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,22500.0,59.19998550002742,34.25351241224293,34.25351241224454,1.0,,,,,-24.94647308778449,24.946473087782877,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,23400.0,59.19998550002728,34.413863968977665,34.413863968979754,1.0,,,,,-24.786121531049616,24.786121531047527,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,24300.0,59.19998550002379,34.68035349056401,34.68035349056422,1.0,,,,,-24.519632009459784,24.51963200945957,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,25200.0,59.19998550003911,35.05183984413481,35.0518398441342,1.0,,,,,-24.1481456559043,24.148145655904912,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,26100.0,59.199985499981544,35.526732263732036,35.52673226373276,1.0,,,,,-23.673253236249508,23.673253236248783,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,27000.0,59.199985500202324,36.10299718859193,36.10299718859216,1.0,,,,,-23.096988311610396,23.09698831161016,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,27900.0,59.19998549936091,36.77816696219511,36.77816696219552,1.0,,,,,-22.421818537165805,22.421818537165393,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,28800.0,59.1999855025502,37.54935040908407,37.54935040908355,1.0,,,,,-21.65063509346613,21.650635093466647,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,29700.0,59.199985490471434,38.41324518404415,38.41324518404388,1.0,,,,,-20.786740306427284,20.786740306427554,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,30600.0,59.19998553621135,39.36615203005568,39.36615203005601,1.0,,,,,-19.83383350615567,19.833833506155344,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,31500.0,59.19998536299966,40.40399017714075,40.40399017714054,1.0,,,,,-18.795995185858914,18.79599518585912,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,32400.0,59.19998601894736,41.52231649038883,41.522316490388555,1.0,,,,,-17.677669528558525,17.677669528558802,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,33300.0,59.199983534875415,42.716338158466996,42.71633815846744,1.0,,,,,-16.48364537640842,16.483645376407978,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,34200.0,59.199992942044005,43.98095721791618,43.98095721791477,1.0,,,,,-15.219035724127828,15.219035724129235,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,35100.0,59.19995731714954,45.31070149271637,45.31070149271799,1.0,,,,,-13.889255824433171,13.889255824431551,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,36000.0,59.2000922284197,46.70009222954366,46.700092229543145,1.0,,,,,-12.499999998876042,12.499999998876554,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,36900.0,59.199581320236945,48.14236406558242,48.14236406558342,1.0,,,,,-11.057217254654525,11.057217254653523,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,37800.0,59.20151612650946,49.634430319308144,49.63443031930689,1.0,,,,,-9.567085807201316,9.567085807202574,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,38700.0,59.19418902655277,51.15820239166751,51.15820239166651,1.0,,,,,-8.035986634885262,8.035986634886264,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,39600.0,59.22193671091015,52.75146059706113,52.7514605970625,1.0,,,,,-6.470476113849017,6.470476113847653,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,40500.0,59.11685639346089,54.23959829622618,54.23959829622538,1.0,,,,,-4.877258097234716,4.8772580972355115,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,41400.0,59.581988808207235,56.3188346411061,56.31883464109414,1.0,,,,,-3.263154167101135,3.2631541671130933,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,42300.0,58.012118964905966,56.37704007680443,56.37704007681689,1.0,,,,,-1.635078888101539,1.635078888089076,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,0.0,65.59753186220583,65.59753186220583,65.59753186220583,,,,,"('base_power_profile', 0.0        65.597532
900.0      54.517142
1800.0     56.701505
2700.0     55.348676
3600.0     54.258273
4500.0     53.124530
5400.0     52.057508
6300.0     51.029303
7200.0     50.057449
8100.0     49.144134
9000.0     48.296298
9900.0     47.518940
10800.0    46.817323
11700.0    46.196147
12600.0    45.660006
13500.0    45.212568
14400.0    44.858761
15300.0    44.598182
16200.0    44.444909
17100.0    44.367637
18000.0    44.470355
18900.0    44.446861
19800.0    45.227492
20700.0    44.200574
21600.0    42.748764
22500.0    42.774495
23400.0    42.564968
24300.0    42.532264
25200.0    42.587851
26100.0    42.747987
27000.0    43.006358
27900.0    43.360880
28800.0    43.808082
29700.0    44.344300
30600.0    44.965446
31500.0    45.667079
32400.0    46.444407
33300.0    47.292320
34200.0    48.205402
35100.0    49.177954
36000.0    50.204056
36900.0    51.277388
37800.0    52.392247
38700.0    53.538854
39600.0    54.725826
40500.0    55.873517
41400.0    57.321144
42300.0    57.416616
Name: P_el, dtype: float64)",0.0,0.0,,,31.227756526089735,-2.745889392299354,126.16289728796217,56.701504848989906,49.80576067154975,11.491504939762148,True,True,99.6115213430995,22.983009879524296,81.38902183110812,17.136322750816895,81.38902183110812,17.136322750816895,0.8170643388807782,0.7456082924144652,0.8170643388807782,0.7456082924144652,900.0,900.0,7200.0,,48.0
900.0,900.0,54.517142488809064,44.926624690964125,200.0000019347395,1.0,,,,,-9.590517797844939,-145.48285944593042,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,1800.0,56.701504846920486,182.86440213488265,-2.0694168757551633e-09,1.0,,,,,126.16289728796217,56.701504848989906,126.16289728796217,56.701504848989906,,,,,,,,,,,,,,,,,,,,,,,
900.0,2700.0,55.348676445623624,93.39659467578178,28.377962509134957,1.0,,,,,38.04791823015816,26.970713936488668,38.04791823015816,26.970713936488668,,,,,,,,,,,,,,,,,,,,,,,
900.0,3600.0,54.25827281583431,94.29340797942689,56.03589334212963,1.0,,,,,40.03513516359258,-1.7776205262953226,40.03513516359258,-1.7776205262953226,,,,,,,,,,,,,,,,,,,,,,,
900.0,4500.0,53.1245299904651,91.66396048343262,51.95374985717127,1.0,,,,,38.53943049296752,1.1707801332938317,38.53943049296752,1.1707801332938317,,,,,,,,,,,,,,,,,,,,,,,
900.0,5400.0,52.0575082568104,89.63991832854792,51.877904918779564,1.0,,,,,37.58241007173752,0.0,37.58241007173752,0.0,,,,,,,,,,,,,,,,,,,,,,,
900.0,6300.0,51.02930295770465,88.93732262761995,49.77829609196606,1.0,,,,,37.9080196699153,1.2510068657385887,37.9080196699153,1.2510068657385887,,,,,,,,,,,,,,,,,,,,,,,
900.0,7200.0,50.05744929593453,81.28520582202427,52.803338688233886,1.0,,,,,31.227756526089735,-2.745889392299354,31.227756526089735,-2.745889392299354,,,,,,,,,,,,,,,,,,,,,,,
900.0,8100.0,49.144133644137945,98.08665157411295,38.78258999195707,1.0,,,,,48.942517929975004,10.361543652180877,48.942517929975004,10.361543652180877,,,,,,,,,,,,,,,,,,,,,,,
900.0,9000.0,48.296297952155655,7.36279461651863e-08,79.46265714541164,1.0,,,,,-48.29629787852771,-31.166359193255985,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,9900.0,47.51893967220291,32.51575730061004,31.34705155438128,1.0,,,,,-15.003182371592871,16.17188811782163,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,10800.0,46.81732319188116,46.949763575539826,46.94976360272328,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,11700.0,46.19614733626628,46.152276522062394,46.15227652480989,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,12600.0,45.660005876760565,45.67453770078608,45.674537708849556,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,13500.0,45.212567637194134,45.2077537341324,45.20775374144453,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,14400.0,44.85876101155579,44.860355335803135,44.86035534279642,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,15300.0,44.598182009427674,44.59765361408975,44.59765362200315,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,16200.0,44.44490902840096,44.44508380763599,44.44508381332264,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,17100.0,44.367636947372105,44.36757872598985,44.36757873735731,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,18000.0,44.47035535835681,44.47037451073862,44.47037450810619,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,18900.0,44.44686059026356,44.44685359895036,44.44685363420073,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,19800.0,45.22749224999643,45.22749495411158,45.22749492005203,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,20700.0,44.200573719672356,44.20057267439824,44.20057268530488,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,21600.0,42.74876369601227,42.74876350228503,42.74876352206103,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,22500.0,42.77449512095858,42.774494905070384,42.774494909850176,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,23400.0,42.56496814054207,42.56496794706307,42.564967954191054,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,24300.0,42.53226384830169,42.53226364004232,42.53226364744377,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,25200.0,42.58785072117817,42.587850517445204,42.587850524669406,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,26100.0,42.747987356178946,42.7479871508715,42.74798715816094,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,27000.0,43.00635755042614,43.00635734527413,43.00635735254495,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,27900.0,43.36087993135016,43.36087972590055,43.36087973317397,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,28800.0,43.80808188754728,43.80808168190938,43.80808168918517,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,29700.0,44.34430002300052,44.34429981714697,44.34429982442192,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,30600.0,44.96544640434925,44.96544619828383,44.96544620555912,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,31500.0,45.66707853020717,45.66707832392035,45.66707833119564,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,32400.0,46.44440739863412,46.444407192118234,46.44440719939344,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,33300.0,47.29231992819536,47.2923197214428,47.29231972871958,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,34200.0,48.20540231016765,48.20540210316187,48.205402110441064,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,35100.0,49.17795404488927,49.17795383765059,49.177953844923465,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,36000.0,50.204056291429396,50.2040560837977,50.20405609108124,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,36900.0,51.27738827521406,51.27738806776122,51.27738807501277,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,37800.0,52.392247438362496,52.39224722864472,52.39224723602798,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,38700.0,53.5388538129684,53.53885361072449,53.53885361757862,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,39600.0,54.72582587205245,54.72582563920184,54.72582564805969,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,40500.0,55.87351689473919,55.873516772150325,55.87351677387781,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,41400.0,57.321143662008026,57.32114316494963,57.321143188666454,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
900.0,42300.0,57.4166161365181,57.416616549754124,57.416616532490394,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,0.0,54.389473320413856,54.389473320413856,54.389473320413856,,,,,"('base_power_profile', 0.0        54.389473
900.0      56.701505
1800.0     55.348676
2700.0     54.258273
3600.0     53.124530
4500.0     52.057508
5400.0     51.029303
6300.0     50.057449
7200.0     49.144134
8100.0     48.296298
9000.0     47.518940
9900.0     46.817323
10800.0    46.196147
11700.0    45.660006
12600.0    45.212568
13500.0    44.858761
14400.0    44.598182
15300.0    44.444909
16200.0    44.367637
17100.0    44.470355
18000.0    44.446861
18900.0    45.227492
19800.0    44.200574
20700.0    42.748764
21600.0    42.774495
22500.0    42.564968
23400.0    42.532264
24300.0    42.587851
25200.0    42.747987
26100.0    43.006358
27000.0    43.360880
27900.0    43.808082
28800.0    44.344300
29700.0    44.965446
30600.0    45.667079
31500.0    46.444407
32400.0    47.292320
33300.0    48.205401
34200.0    49.177959
35100.0    50.204032
36000.0    51.277503
36900.0    52.391702
37800.0    53.541449
38700.0    54.713494
39600.0    55.932131
40500.0    57.042555
41400.0    60.155767
42300.0    60.128531
Name: P_el, dtype: float64)",0.0,0.0,,,30.394656358773894,-2.7461225577115584,122.82568275559535,55.348676484805665,48.653955735513556,11.314945626783535,True,True,97.30791147102713,22.62989125356707,79.81998266511293,16.91771137906963,79.81998266511293,16.91771137906963,0.8202825593361839,0.7475825309767209,0.8202825593361839,0.7475825309767209,900.0,900.0,7200.0,,48.0
1800.0,900.0,56.70150497853067,48.83251746520332,199.8974261426619,,,,,,-7.868987513327355,-143.19592116413125,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,1800.0,55.34867648229946,178.1743592378948,-2.506207526764224e-09,1.0,,,,,122.82568275559535,55.348676484805665,122.82568275559535,55.348676484805665,,,,,,,,,,,,,,,,,,,,,,,
1800.0,2700.0,54.25827287377077,91.41445409081236,27.33481573762013,1.0,,,,,37.156181217041585,26.923457136150642,37.156181217041585,26.923457136150642,,,,,,,,,,,,,,,,,,,,,,,
1800.0,3600.0,53.12453004466961,92.34567786310394,54.92149655900449,1.0,,,,,39.22114781843433,-1.7969665143348763,39.22114781843433,-1.7969665143348763,,,,,,,,,,,,,,,,,,,,,,,
1800.0,4500.0,52.05750831104998,89.75719708371217,50.88031979081393,1.0,,,,,37.69968877266219,1.1771885202360508,37.69968877266219,1.1771885202360508,,,,,,,,,,,,,,,,,,,,,,,
1800.0,5400.0,51.029303012223956,87.78050246859137,50.85182239212743,1.0,,,,,36.75119945636741,0.0,36.75119945636741,0.0,,,,,,,,,,,,,,,,,,,,,,,
1800.0,6300.0,50.0574493501633,87.13143238089161,48.80573917861955,1.0,,,,,37.07398303072831,1.2517101715437562,37.07398303072831,1.2517101715437562,,,,,,,,,,,,,,,,,,,,,,,
1800.0,7200.0,49.144133698433656,79.53879005720755,51.890256256145214,1.0,,,,,30.394656358773894,-2.7461225577115584,30.394656358773894,-2.7461225577115584,,,,,,,,,,,,,,,,,,,,,,,
1800.0,8100.0,48.296298006341786,96.40540448084715,37.93467623276319,1.0,,,,,48.10910647450537,10.361621773578598,48.10910647450537,10.361621773578598,,,,,,,,,,,,,,,,,,,,,,,
1800.0,9000.0,47.51893972636853,7.362794616595344e-08,78.685327183035,1.0,,,,,-47.518939652740585,-31.16638745666647,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,9900.0,46.817323245965916,32.253535188377114,30.645425155715,1.0,,,,,-14.563788057588802,16.171898090250917,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,10800.0,46.19614739035953,46.32859052408971,46.32859054803906,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,11700.0,45.66000593064828,45.61613413443175,45.616134136778015,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,12600.0,45.21256769145272,45.22709976763866,45.22709977481492,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,13500.0,44.858761064615564,44.85394701074866,44.853947016896704,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,14400.0,44.59818206553027,44.599776357054054,44.599776363904546,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,15300.0,44.44490907622416,44.44438064983685,44.44438065488399,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,16200.0,44.36763701672409,44.36781165908788,44.36781166903929,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,17100.0,44.47035537335399,44.47029731046562,44.47029730815057,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,18000.0,44.44686074774543,44.446879297514336,44.44687932849136,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,18900.0,45.22749212044419,45.22748606082029,45.22748603085248,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,19800.0,44.20057376486363,44.200576186685595,44.200576196230514,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,20700.0,42.74876382744443,42.74876227972612,42.748762297139834,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,21600.0,42.77449516106207,42.77449516230558,42.77449516648443,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,22500.0,42.56496819517776,42.56496789295108,42.564967899204355,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,23400.0,42.53226390253128,42.53226365144046,42.53226365793426,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,24300.0,42.587850775120465,42.58785051506018,42.58785052139766,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,25200.0,42.74798741034619,42.74798715138711,42.747987157781814,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,26100.0,43.00635760458598,43.006357345174834,43.0063573515528,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,27000.0,43.36087998560622,43.360879725951705,43.360879732334766,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,27900.0,43.80808194174004,43.80808168182199,43.808081688203956,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,28800.0,44.34430007778491,44.34429981759953,44.34429982398122,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,29700.0,44.96544645665524,44.965446196198315,44.96544620257964,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,30600.0,45.66707859462966,45.66707833389252,45.66707834027524,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,31500.0,46.44440740579789,46.44440714477509,46.44440715115703,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,32400.0,47.29232020785017,47.292319946526796,47.292319952909125,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,33300.0,48.20540129505716,48.20540103342262,48.20540103980552,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,34200.0,49.1779591840665,49.1779589220872,49.1779589284699,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,35100.0,50.204032180216224,50.20403191794844,50.20403192432705,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,36000.0,51.277503188996306,51.277502926090854,51.27750293248409,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,36900.0,52.39170157883571,52.39170131662938,52.3917013229605,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,37800.0,53.54144855221801,53.541448285147474,53.54144829173481,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,38700.0,54.71349361792383,54.71349336772038,54.713493373283676,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,39600.0,55.93213134733088,55.932131031932215,55.93213104147848,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,40500.0,57.04255456138543,57.04255446756783,57.04255446242792,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,41400.0,60.155766940806274,60.155766654817334,60.155766654979516,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1800.0,42300.0,60.1285305550101,60.128531238623275,60.128531232805855,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
